Snapshot_Date,SalesPerson_Name,SalesPersonID,AccountManager_ID,AccountManager_Name,country_id,country_name,Company,Vendor ID,Vendor,Balance Outstanding,Future_Aging,Aging_0_30,Aging_31_60,Aging_61_90,Aging_91_120,Aging_121_180,Aging_181_360,Above_361_Aging,%GT,LP Date,Vendor LP Amount
2025-02-01,Allison Hill,1,1,Gabrielle Davis,2,United Arab Emirates,Novak and Sons,29,Matthew Fernandez,179398.81,2131.82,24560.98,33344.5,31091.25,28980.31,27187.83,23648.0,10585.95,0.1,2024-12-08 14:10:51.580021,57204.84
2025-03-01,Allison Hill,1,1,Gabrielle Davis,2,United Arab Emirates,Novak and Sons,29,Matthew Fernandez,199705.95,5439.71,28661.39,26687.96,34166.91,26675.97,32376.04,24288.66,26849.02,0.03,2024-12-08 14:10:51.580021,57204.84
2023-04-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,52797.79,9683.7,15839.34,13199.45,10559.56,7919.67,2639.89,1583.93,1055.96,0.11,,0.0
2023-05-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,79685.56,7788.72,32320.98,15333.0,11607.16,9868.21,6315.69,2023.15,2217.36,0.14,,0.0
2023-06-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,117685.09,9730.45,50160.03,24793.91,14192.02,10716.5,9631.74,4455.73,3735.16,0.07,,0.0
2023-07-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,135086.49,5115.24,46507.64,47644.73,18486.55,13821.07,8626.5,0.0,0.0,0.1,2023-06-09 14:10:51.580574,17325.06
2023-08-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,164923.02,4462.04,39357.22,49017.9,41402.55,17426.05,11705.01,6014.27,0.0,0.03,2023-06-09 14:10:51.580574,17325.06
2023-09-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,196913.71,4468.54,45769.91,37668.48,46332.7,35502.5,18023.78,9020.7,4595.64,0.11,2023-06-09 14:10:51.580574,17325.06
2023-10-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,197211.68,5540.23,49505.6,45762.68,33301.67,47000.35,21641.39,0.0,0.0,0.04,2023-09-29 14:10:51.580882,35498.02
2023-11-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,224552.24,8093.49,46967.93,46356.05,36848.66,40962.66,38159.88,15257.05,0.0,0.04,2023-09-29 14:10:51.580882,35498.02
2023-12-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,255458.02,7489.0,49116.66,43339.99,46131.89,37973.32,37968.37,28896.08,12031.71,0.04,2023-09-29 14:10:51.580882,35498.02
2024-01-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,219146.35,10683.09,56522.16,41086.65,47213.8,43669.14,30654.6,0.0,0.0,0.06,2023-12-23 14:10:51.581179,73192.43
2024-02-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,248501.55,5057.23,50868.81,51330.95,38439.55,43477.81,43961.03,20423.4,0.0,0.12,2023-12-23 14:10:51.581179,73192.43
2024-03-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,280716.73,8006.03,48782.21,48158.59,51235.25,38730.05,39210.23,41813.38,12787.03,0.03,2023-12-23 14:10:51.581179,73192.43
2024-04-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,244178.35,6420.01,46078.92,53082.74,44002.77,46284.92,45503.85,9225.16,0.0,0.12,2024-03-08 14:10:51.581466,69488.59
2024-05-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,276453.34,8689.0,49290.35,48939.52,47127.38,42008.83,44445.66,37705.47,6936.13,0.09,2024-03-08 14:10:51.581466,69488.59
2024-06-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,306356.1,8686.42,46010.73,46593.13,53272.9,42522.56,42355.93,42091.7,33509.16,0.12,2024-03-08 14:10:51.581466,69488.59
2024-07-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,208376.1,6540.6,37105.92,52447.45,41780.56,58639.42,18402.75,0.0,0.0,0.13,2024-06-15 14:10:51.581743,125584.59
2024-08-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,246230.53,5178.99,51468.46,36596.12,52845.44,42593.72,50209.79,12516.99,0.0,0.03,2024-06-15 14:10:51.581743,125584.59
2024-09-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,274483.19,4539.69,41668.2,46256.63,41174.17,53221.38,42412.7,40925.44,8824.66,0.04,2024-06-15 14:10:51.581743,125584.59
2024-10-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,181382.13,9476.47,49741.78,44507.56,42683.95,44448.85,0.0,0.0,0.0,0.02,2024-09-22 14:10:51.582038,127601.52
2024-11-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,219344.65,6260.49,48014.98,55623.28,44655.34,38615.44,32435.62,0.0,0.0,0.14,2024-09-22 14:10:51.582038,127601.52
2024-12-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,256083.76,3750.39,53409.54,52107.47,44699.39,47984.98,32029.5,25852.88,0.0,0.06,2024-09-22 14:10:51.582038,127601.52
2025-01-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,190247.89,6135.69,53412.93,55460.17,43430.88,37943.91,0.0,0.0,0.0,0.1,2024-12-09 14:10:51.582322,100619.42
2025-02-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,226809.15,9562.47,51150.41,54897.49,49663.53,46656.99,24440.73,0.0,0.0,0.12,2024-12-09 14:10:51.582322,100619.42
2025-03-01,Allison Hill,1,3,Monica Herrera,1,United Kingdom,Barrera-Martin,30,John Lewis,254269.87,3762.27,45550.34,47045.53,57116.57,43704.02,45731.0,15122.41,0.0,0.13,2024-12-09 14:10:51.582322,100619.42
2023-04-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,26196.09,1222.9,7858.83,6549.02,5239.22,3929.41,1309.8,785.88,523.92,0.05,,0.0
2023-05-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,34275.14,1543.14,9831.16,7655.55,6375.61,5287.92,2991.6,1070.81,1062.47,0.1,,0.0
2023-06-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,42677.12,1025.1,10910.3,10174.87,6396.88,6884.98,4322.19,2200.72,1787.2,0.01,,0.0
2023-07-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,47768.65,1200.41,13974.52,9337.38,9888.41,5642.1,6633.96,2292.29,0.0,0.11,2023-06-05 14:10:51.582877,4807.29
2023-08-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,55946.42,1360.38,11790.3,13719.1,8985.49,8504.88,6084.45,5412.02,1450.17,0.03,2023-06-05 14:10:51.582877,4807.29
2023-09-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,63136.18,1454.55,10274.01,12471.99,13326.19,7611.25,8814.77,5619.4,5018.57,0.13,2023-06-05 14:10:51.582877,4807.29
2023-10-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,57096.46,1981.63,11550.67,10137.07,13486.32,10435.38,8692.06,2794.96,0.0,0.03,2023-09-08 14:10:51.583199,13530.1
2023-11-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,64683.8,2159.84,11953.17,11033.4,9104.86,14098.39,9413.44,7337.4,1743.13,0.14,2023-09-08 14:10:51.583199,13530.1
2023-12-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,74810.18,2364.05,13462.5,12637.48,9688.93,10377.55,12635.96,9641.74,6366.02,0.05,2023-09-08 14:10:51.583199,13530.1
2024-01-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,75409.73,2683.53,14958.71,11096.52,12491.54,9310.47,11168.28,12115.47,4268.74,0.15,2023-12-31 14:10:51.583483,9253.97
2024-02-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,85124.14,1191.3,15259.33,13524.42,10866.52,10851.28,9356.59,11753.99,13512.0,0.07,2023-12-31 14:10:51.583483,9253.97
2024-03-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,94659.92,1871.47,15198.01,14133.05,13057.91,9471.85,11259.31,9813.62,21726.17,0.15,2023-12-31 14:10:51.583483,9253.97
2024-04-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,80895.74,2404.63,14757.83,12523.76,13964.55,13304.44,9675.69,10860.66,5808.81,0.06,2024-03-14 14:10:51.583762,22862.94
2024-05-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,89921.83,907.78,13684.13,13661.85,12610.63,13646.29,12483.45,10999.39,12836.08,0.15,2024-03-14 14:10:51.583762,22862.94
2024-06-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,96976.18,1928.34,10999.83,12586.83,13535.29,15184.93,12471.54,10894.89,21302.87,0.12,2024-03-14 14:10:51.583762,22862.94
2024-07-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,91803.37,1932.35,10547.64,11065.46,12941.22,15930.1,12771.19,13784.0,14763.75,0.06,2024-06-08 14:10:51.584141,13197.78
2024-08-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,98889.86,1942.38,9270.04,11967.71,10822.94,13840.65,16589.64,11056.1,25342.79,0.01,2024-06-08 14:10:51.584141,13197.78
2024-09-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,107161.54,2057.26,11833.24,10311.1,10462.21,11009.61,16695.95,14469.59,32379.83,0.11,2024-06-08 14:10:51.584141,13197.78
2024-10-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,78819.9,2084.1,13196.73,11502.65,9432.18,10785.32,13857.45,16311.86,3733.71,0.03,2024-09-29 14:10:51.584416,37779.0
2024-11-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,304913.4832097408,1619.92,11787.6,12590.76,9860.22,10782.29,11022.46,15969.0,14362.7,0.05,2024-09-29 14:10:51.584416,37779.0
2024-12-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,94164.35,1402.7,10308.45,13620.28,12001.74,9596.16,9595.92,12724.29,26317.52,0.02,2024-09-29 14:10:51.584416,37779.0
2025-01-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,82331.76,1112.42,10477.46,11997.08,14435.81,9895.91,10008.74,10102.49,15414.27,0.12,2024-12-19 14:10:51.584688,20198.85
2025-02-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,91587.56,1447.99,13038.73,11233.27,13008.03,11650.68,9440.17,11684.26,21532.43,0.09,2024-12-19 14:10:51.584688,20198.85
2025-03-01,Connie Lawrence,6,4,Jamie Arnold,1,United Kingdom,Mitchell-Horton,31,James House,98810.35,1111.11,10881.17,12174.01,12838.6,11983.78,10846.69,11467.47,28618.63,0.15,2024-12-19 14:10:51.584688,20198.85
2023-04-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,1240990.17,81946.37,372297.05,310247.54,248198.03,186148.52,62049.51,37229.7,24819.8,0.02,,0.0
2023-05-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,1667310.61,75939.72,552260.73,309613.66,308956.79,224997.73,165994.86,55987.68,49499.17,0.06,,0.0
2023-06-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,2101025.42,45426.01,580098.54,509206.33,274470.39,308109.01,207385.62,129984.98,91770.54,0.12,,0.0
2023-07-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,2176306.15,131918.18,732175.81,539662.6,394272.82,320531.24,189663.68,0.0,0.0,0.1,2023-06-24 14:10:51.585274,429195.76
2023-08-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,2740227.82,94898.46,833209.04,574742.43,544805.06,358773.32,290190.57,138507.4,0.0,0.12,2023-06-24 14:10:51.585274,429195.76
2023-09-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,3216611.89,67534.17,749623.92,691475.72,614206.47,453433.38,350319.0,263710.92,93842.48,0.1,2023-06-24 14:10:51.585274,429195.76
2023-10-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,2257238.99,117919.9,628339.44,751680.87,630519.37,246699.3,0.0,0.0,0.0,0.08,2023-09-05 14:10:51.585570,1381984.0
2023-11-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,2757205.21,121057.33,729973.94,654563.47,739061.4,457141.81,176464.58,0.0,0.0,0.07,2023-09-05 14:10:51.585570,1381984.0
2023-12-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,3365387.56,120208.33,757318.39,742757.74,722928.45,607138.8,396196.1,139048.07,0.0,0.06,2023-09-05 14:10:51.585570,1381984.0
2024-01-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,3365443.51,93696.04,674780.56,744251.75,772190.57,678120.76,496099.87,0.0,0.0,0.05,2023-12-18 14:10:51.585874,465656.79
2024-02-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,3951098.76,59495.89,763452.42,702305.51,748368.28,733496.95,681524.96,321950.64,0.0,0.13,2023-12-18 14:10:51.585874,465656.79
2024-03-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,4417633.41,90123.07,747759.1,707066.81,765891.0,696390.65,706649.35,594685.43,199191.06,0.1,2023-12-18 14:10:51.585874,465656.79
2024-04-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,4041415.3,99517.76,876932.18,640833.9,693544.77,750143.0,720404.96,359556.48,0.0,0.09,2024-03-21 14:10:51.586169,966881.58
2024-05-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,4492058.66,64304.12,671404.94,897851.31,613516.97,697460.42,683359.88,702267.16,226197.98,0.09,2024-03-21 14:10:51.586169,966881.58
2024-06-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,5100580.6,86591.81,773122.84,854739.34,696112.99,636166.91,668215.61,794688.95,677533.96,0.01,2024-03-21 14:10:51.586169,966881.58
2024-07-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,4366659.23,115152.73,832115.08,814640.97,801660.56,657017.78,672916.43,588308.41,0.0,0.1,2024-06-17 14:10:51.586447,1295763.72
2024-08-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,4826836.71,78163.56,654801.03,948286.63,679947.97,843423.04,606954.86,721078.87,372344.31,0.07,2024-06-17 14:10:51.586447,1295763.72
2024-09-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,5331017.15,51419.5,675891.47,831928.78,776684.44,780249.46,724554.94,680596.61,861111.46,0.12,2024-06-17 14:10:51.586447,1295763.72
2024-10-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,4031489.13,54396.07,709014.99,726021.54,862122.31,674475.45,775827.33,284027.51,0.0,0.14,2024-09-20 14:10:51.586723,1828480.46
2024-11-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,4629014.76,177852.14,810308.73,740696.73,689842.56,832714.73,765150.21,578855.48,211446.33,0.14,2024-09-20 14:10:51.586723,1828480.46
2024-12-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,5210949.12,139250.62,803263.21,790609.91,735205.9,820712.76,697649.74,783022.73,580484.87,0.12,2024-09-20 14:10:51.586723,1828480.46
2025-01-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,4677229.33,106166.79,817335.67,801674.44,698741.41,712568.7,876598.98,726488.93,43821.21,0.13,2024-12-22 14:10:51.587015,1063449.16
2025-02-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,5226994.31,139099.46,770623.52,844034.6,776262.68,711428.24,733270.54,835644.75,555729.98,0.03,2024-12-22 14:10:51.587015,1063449.16
2025-03-01,Allison Hill,1,2,Ryan Munoz,2,United Arab Emirates,Moore-Phillips,32,Rachel Stanley,5670138.33,105339.82,685368.93,836151.32,754428.5,765460.0,741434.7,688938.78,1198356.1,0.07,2024-12-22 14:10:51.587015,1063449.16
2023-04-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,108007.38,10447.43,54003.69,32402.21,10800.74,5400.37,3240.22,1080.07,1080.07,0.02,,0.0
2023-05-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,136713.98,6452.24,41265.32,53824.96,24307.03,7668.91,5476.29,2281.35,1890.12,0.09,,0.0
2023-06-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,180194.25,5343.73,53335.49,45752.19,45065.2,21467.31,6265.94,4797.52,3510.6,0.13,,0.0
2023-07-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,165587.24,4896.89,47631.15,46942.6,47973.78,23039.7,0.0,0.0,0.0,0.13,2023-06-14 14:10:51.587570,45852.93
2023-08-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,196726.08,3210.6,42203.7,47878.15,50841.14,40866.19,14936.89,0.0,0.0,0.03,2023-06-14 14:10:51.587570,45852.93
2023-09-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,237974.37,12155.79,51208.07,45650.32,51400.94,42418.98,35367.96,11928.09,0.0,0.04,2023-06-14 14:10:51.587570,45852.93
2023-10-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,208339.64,4788.63,48639.58,51916.06,51901.6,43734.95,12147.45,0.0,0.0,0.04,2023-09-14 14:10:51.587875,65998.01
2023-11-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,245604.84,9967.23,55492.11,49950.01,47150.61,51194.77,32677.19,9140.16,0.0,0.03,2023-09-14 14:10:51.587875,65998.01
2023-12-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,287716.07,12400.92,64023.51,53444.57,41684.02,54462.71,41315.24,26308.08,6477.94,0.09,2023-09-14 14:10:51.587875,65998.01
2024-01-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,240265.67,6037.62,41069.19,59604.45,55496.66,41243.14,42852.22,0.0,0.0,0.12,2023-12-08 14:10:51.588172,71034.3
2024-02-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,278360.97,4597.49,49107.94,50620.51,50861.56,54997.36,41591.02,31182.59,0.0,0.07,2023-12-08 14:10:51.588172,71034.3
2024-03-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,318390.81,7131.72,56898.77,43430.13,58830.24,48023.2,52065.08,35205.65,23937.73,0.08,2023-12-08 14:10:51.588172,71034.3
2024-04-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,269345.15,4441.66,39647.52,61764.12,42165.8,58990.47,49978.77,16798.46,0.0,0.14,2024-03-26 14:10:51.588457,76849.33
2024-05-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,305917.88,8045.95,47426.53,42940.07,63495.67,45839.58,55963.94,36830.4,13421.69,0.01,2024-03-26 14:10:51.588457,76849.33
2024-06-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,345826.77,6903.37,57726.15,41580.01,49561.44,58490.45,46120.99,55234.47,37113.26,0.14,2024-03-26 14:10:51.588457,76849.33
2024-07-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,296007.54,5057.62,35414.31,58199.76,43112.56,53515.01,55025.02,42792.6,7948.28,0.08,2024-06-16 14:10:51.588731,70127.78
2024-08-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,330558.76,6169.64,45884.21,45114.08,52920.68,41411.31,51707.69,57491.3,36029.5,0.09,2024-06-16 14:10:51.588731,70127.78
2024-09-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,374774.56,11636.65,55282.16,44257.86,51679.06,46168.15,48459.82,49813.12,79114.39,0.1,2024-06-16 14:10:51.588731,70127.78
2024-10-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,343198.63,6523.8,51694.88,53832.87,43997.03,55420.74,46057.26,50285.77,41910.07,0.09,2024-09-12 14:10:51.589329,67428.52
2024-11-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,382763.35,5427.61,50416.74,56664.37,52105.32,50800.58,45493.71,50882.69,76399.95,0.04,2024-09-12 14:10:51.589329,67428.52
2024-12-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,424626.49,8937.52,60567.35,50814.62,58304.02,44690.68,49148.96,51995.84,109105.02,0.06,2024-09-12 14:10:51.589329,67428.52
2025-01-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,359313.01,6099.12,43554.06,57026.37,49479.22,52997.83,43574.42,51192.79,61488.31,0.07,2024-12-13 14:10:51.589642,87210.78
2025-02-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,397213.18,6983.01,52553.64,48060.06,55707.88,44328.82,53391.32,40828.62,102342.82,0.03,2024-12-13 14:10:51.589642,87210.78
2025-03-01,Gina Moore,8,2,Ryan Munoz,2,United Arab Emirates,"Edwards, Williams and Woods",33,Lauren Daniels,432005.52,9822.87,51789.69,49239.83,53483.93,48625.42,44518.72,49440.57,134907.36,0.05,2024-12-13 14:10:51.589642,87210.78
2023-04-01,Noah Rhodes,2,3,Monica Herrera,2,United Arab Emirates,"Miller, Lopez and Larson",34,Kim Brown,114917.98,15270.07,57458.99,34475.39,11491.8,5745.9,3447.54,1149.18,1149.18,0.08,,0.0
2023-05-01,Noah Rhodes,2,3,Monica Herrera,2,United Arab Emirates,"Miller, Lopez and Larson",34,Kim Brown,173121.54,9846.0,81000.16,45212.6,26614.61,10623.73,5096.01,2662.83,1911.59,0.02,,0.0
2023-06-01,Noah Rhodes,2,3,Monica Herrera,2,United Arab Emirates,"Miller, Lopez and Larson",34,Kim Brown,242212.45,19490.16,93491.1,74259.36,36610.47,19716.17,10000.52,4284.13,3850.72,0.13,,0.0
2023-07-01,Noah Rhodes,2,3,Monica Herrera,2,United Arab Emirates,"Miller, Lopez and Larson",34,Kim Brown,257541.85,10111.95,106359.81,77727.5,70443.55,3011.0,0.0,0.0,0.0,0.14,2023-06-28 14:10:51.590255,57822.63
2023-08-01,Noah Rhodes,2,3,Monica Herrera,2,United Arab Emirates,"Miller, Lopez and Larson",34,Kim Brown,316529.54,7205.98,82325.57,98729.64,77036.79,56108.22,2329.32,0.0,0.0,0.14,2023-06-28 14:10:51.590255,57822.63
2023-09-01,Noah Rhodes,2,3,Monica Herrera,2,United Arab Emirates,"Miller, Lopez and Larson",34,Kim Brown,368200.36,9927.97,79178.61,82210.31,89633.57,78154.76,37546.16,1476.95,0.0,0.03,2023-06-28 14:10:51.590255,57822.63
2023-10-01,Noah Rhodes,2,3,Monica Herrera,2,United Arab Emirates,"Miller, Lopez and Larson",34,Kim Brown,308276.17,14111.81,88876.83,78569.88,93650.95,47178.52,0.0,0.0,0.0,0.05,2023-09-09 14:10:51.590556,131188.5
2023-11-01,Noah Rhodes,2,3,Monica Herrera,2,United Arab Emirates,"Miller, Lopez and Larson",34,Kim Brown,377318.04,10251.01,96012.32,91891.8,71693.73,82700.7,35019.49,0.0,0.0,0.1,2023-09-09 14:10:51.590556,131188.5
